The training set: set 1
********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.1208 (2.1208)	Accuracy 12.500 (12.500)
Test: [40/74]	Loss 0.9993 (1.1240)	Accuracy 59.375 (58.537)
Test: [50/74]	Loss 1.0963 (1.1349)	Accuracy 50.000 (57.598)
Test: [60/74]	Loss 0.9319 (1.1082)	Accuracy 62.500 (58.914)
Test: [70/74]	Loss 1.2383 (1.1017)	Accuracy 56.250 (59.067)
Current Accuracy: 58.896
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s316.1383168697357
********************49********************
Current learning rate: 0.001
Epoch: [49][  0/292]	Loss 1.1217 (1.1217)	Accuracy 53.125 (53.125)
Epoch: [49][ 10/292]	Loss 1.3670 (1.1496)	Accuracy 40.625 (53.125)
Epoch: [49][ 20/292]	Loss 1.1842 (1.1319)	Accuracy 65.625 (56.696)
Epoch: [49][ 30/292]	Loss 1.0628 (1.0948)	Accuracy 59.375 (58.468)
Epoch: [49][ 40/292]	Loss 1.1700 (1.1186)	Accuracy 53.125 (57.317)
Epoch: [49][ 50/292]	Loss 0.8394 (1.1064)	Accuracy 68.750 (57.782)
Epoch: [49][ 60/292]	Loss 0.8964 (1.1034)	Accuracy 68.750 (57.838)
Epoch: [49][ 70/292]	Loss 1.0118 (1.1099)	Accuracy 53.125 (57.042)
Epoch: [49][ 80/292]	Loss 1.1098 (1.1048)	Accuracy 50.000 (57.253)
Epoch: [49][ 90/292]	Loss 1.0765 (1.1087)	Accuracy 65.625 (57.383)
Epoch: [49][100/292]	Loss 1.2002 (1.1083)	Accuracy 59.375 (57.240)
Epoch: [49][110/292]	Loss 1.1728 (1.1113)	Accuracy 56.250 (57.123)
Epoch: [49][120/292]	Loss 1.1707 (1.1216)	Accuracy 59.375 (56.999)
Epoch: [49][130/292]	Loss 1.2523 (1.1257)	Accuracy 43.750 (57.037)
Epoch: [49][140/292]	Loss 0.9796 (1.1313)	Accuracy 78.125 (56.760)
Epoch: [49][150/292]	Loss 1.2002 (1.1280)	Accuracy 56.250 (56.974)
Epoch: [49][160/292]	Loss 1.4048 (1.1249)	Accuracy 46.875 (57.182)
Epoch: [49][170/292]	Loss 0.9606 (1.1227)	Accuracy 56.250 (57.273)
Epoch: [49][180/292]	Loss 0.8706 (1.1149)	Accuracy 65.625 (57.718)
Epoch: [49][190/292]	Loss 0.9649 (1.1189)	Accuracy 46.875 (57.444)
Epoch: [49][200/292]	Loss 1.0819 (1.1238)	Accuracy 68.750 (57.323)
Epoch: [49][210/292]	Loss 1.3410 (1.1248)	Accuracy 37.500 (57.198)
Epoch: [49][220/292]	Loss 1.0863 (1.1243)	Accuracy 68.750 (57.268)
Epoch: [49][230/292]	Loss 0.8448 (1.1235)	Accuracy 75.000 (57.440)
Epoch: [49][240/292]	Loss 1.0792 (1.1226)	Accuracy 59.375 (57.456)
Epoch: [49][250/292]	Loss 1.1312 (1.1227)	Accuracy 53.125 (57.395)
Epoch: [49][260/292]	Loss 1.1672 (1.1257)	Accuracy 65.625 (57.304)
Epoch: [49][270/292]	Loss 1.0425 (1.1287)	Accuracy 59.375 (57.196)
Epoch: [49][280/292]	Loss 1.5497 (1.1343)	Accuracy 46.875 (57.051)
Epoch: [49][290/292]	Loss 0.9570 (1.1332)	Accuracy 75.000 (57.184)
Test: [ 0/74]	Loss 1.4348 (1.4348)	Accuracy 43.750 (43.750)
Test: [10/74]	Loss 1.1834 (1.0484)	Accuracy 56.250 (60.511)
Test: [20/74]	Loss 1.0254 (1.0790)	Accuracy 65.625 (60.863)
Test: [30/74]	Loss 1.0279 (1.1204)	Accuracy 68.750 (59.577)
Test: [40/74]	Loss 1.0452 (1.1331)	Accuracy 59.375 (58.537)
Test: [50/74]	Loss 1.0899 (1.1391)	Accuracy 53.125 (58.272)
Test: [60/74]	Loss 0.9151 (1.1087)	Accuracy 65.625 (59.529)
Test: [70/74]	Loss 1.1830 (1.0946)	Accuracy 59.375 (59.683)
Current Accuracy: 59.410
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s327.60582971572876
********************50********************
Current learning rate: 0.001
Epoch: [50][  0/292]	Loss 0.9599 (0.9599)	Accuracy 65.625 (65.625)
Epoch: [50][ 10/292]	Loss 1.1287 (1.0269)	Accuracy 53.125 (62.216)
Epoch: [50][ 20/292]	Loss 0.9680 (1.0312)	Accuracy 59.375 (60.417)
Epoch: [50][ 30/292]	Loss 1.0628 (1.0483)	Accuracy 62.500 (60.887)
Epoch: [50][ 40/292]	Loss 0.9274 (1.0696)	Accuracy 62.500 (59.985)
Epoch: [50][ 50/292]	Loss 1.2254 (1.0763)	Accuracy 46.875 (59.926)
Epoch: [50][ 60/292]	Loss 1.2867 (1.0662)	Accuracy 46.875 (60.195)
Epoch: [50][ 70/292]	Loss 1.1401 (1.0767)	Accuracy 53.125 (59.551)
Epoch: [50][ 80/292]	Loss 0.9427 (1.0827)	Accuracy 62.500 (59.144)
Epoch: [50][ 90/292]	Loss 1.0800 (1.0859)	Accuracy 56.250 (58.688)
Epoch: [50][100/292]	Loss 1.0218 (1.0878)	Accuracy 62.500 (58.540)
Epoch: [50][110/292]	Loss 1.4375 (1.0953)	Accuracy 43.750 (58.305)
Epoch: [50][120/292]	Loss 1.0849 (1.1033)	Accuracy 62.500 (58.187)
Epoch: [50][130/292]	Loss 1.0498 (1.1105)	Accuracy 56.250 (58.111)
Epoch: [50][140/292]	Loss 0.9095 (1.1087)	Accuracy 78.125 (58.223)
Epoch: [50][150/292]	Loss 1.1591 (1.1095)	Accuracy 59.375 (58.299)
Epoch: [50][160/292]	Loss 1.1526 (1.1093)	Accuracy 50.000 (58.191)
Epoch: [50][170/292]	Loss 1.2045 (1.1112)	Accuracy 56.250 (58.187)
Epoch: [50][180/292]	Loss 1.3076 (1.1104)	Accuracy 50.000 (58.132)
Epoch: [50][190/292]	Loss 1.2190 (1.1098)	Accuracy 59.375 (58.230)
Epoch: [50][200/292]	Loss 1.0878 (1.1123)	Accuracy 56.250 (58.053)
Epoch: [50][210/292]	Loss 1.1943 (1.1196)	Accuracy 53.125 (57.805)
Epoch: [50][220/292]	Loss 1.0261 (1.1186)	Accuracy 71.875 (58.003)
Epoch: [50][230/292]	Loss 1.2476 (1.1219)	Accuracy 56.250 (57.927)
Epoch: [50][240/292]	Loss 1.1138 (1.1229)	Accuracy 62.500 (57.780)
Epoch: [50][250/292]	Loss 1.3033 (1.1262)	Accuracy 46.875 (57.719)
Epoch: [50][260/292]	Loss 1.1707 (1.1250)	Accuracy 50.000 (57.795)
Epoch: [50][270/292]	Loss 1.4110 (1.1279)	Accuracy 40.625 (57.542)
Epoch: [50][280/292]	Loss 1.0940 (1.1269)	Accuracy 56.250 (57.607)
Epoch: [50][290/292]	Loss 1.2344 (1.1284)	Accuracy 53.125 (57.582)
Test: [ 0/74]	Loss 1.5788 (1.5788)	Accuracy 46.875 (46.875)
Test: [10/74]	Loss 1.1861 (1.0494)	Accuracy 59.375 (61.364)
Test: [20/74]	Loss 0.9488 (1.0761)	Accuracy 65.625 (60.565)
Test: [30/74]	Loss 1.0588 (1.1226)	Accuracy 65.625 (59.577)
Test: [40/74]	Loss 1.1390 (1.1410)	Accuracy 56.250 (58.460)
Test: [50/74]	Loss 1.1836 (1.1497)	Accuracy 43.750 (57.966)
Test: [60/74]	Loss 0.9066 (1.1188)	Accuracy 56.250 (58.863)
Test: [70/74]	Loss 1.1872 (1.1061)	Accuracy 53.125 (59.287)
Current Accuracy: 59.281
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s323.50113821029663
********************51********************
Current learning rate: 0.001
Epoch: [51][  0/292]	Loss 1.4029 (1.4029)	Accuracy 43.750 (43.750)
Epoch: [51][ 10/292]	Loss 0.8593 (1.1618)	Accuracy 65.625 (55.966)
Epoch: [51][ 20/292]	Loss 1.3128 (1.1777)	Accuracy 53.125 (57.143)
Epoch: [51][ 30/292]	Loss 0.9032 (1.1783)	Accuracy 65.625 (57.157)
Epoch: [51][ 40/292]	Loss 0.9996 (1.1717)	Accuracy 62.500 (57.165)
Epoch: [51][ 50/292]	Loss 1.0786 (1.1267)	Accuracy 53.125 (58.885)
Epoch: [51][ 60/292]	Loss 1.0634 (1.1143)	Accuracy 53.125 (59.119)
Epoch: [51][ 70/292]	Loss 0.8688 (1.1102)	Accuracy 71.875 (59.771)
Epoch: [51][ 80/292]	Loss 1.0842 (1.1191)	Accuracy 65.625 (59.182)
Epoch: [51][ 90/292]	Loss 0.9603 (1.1159)	Accuracy 62.500 (58.929)
Epoch: [51][100/292]	Loss 1.1158 (1.1155)	Accuracy 65.625 (58.911)
Epoch: [51][110/292]	Loss 1.4776 (1.1167)	Accuracy 37.500 (58.699)
Epoch: [51][120/292]	Loss 1.0046 (1.1139)	Accuracy 65.625 (58.497)
Epoch: [51][130/292]	Loss 1.0681 (1.1082)	Accuracy 62.500 (58.779)
Epoch: [51][140/292]	Loss 0.9421 (1.1065)	Accuracy 62.500 (58.710)
Epoch: [51][150/292]	Loss 1.4119 (1.1076)	Accuracy 59.375 (58.733)
Epoch: [51][160/292]	Loss 1.2563 (1.1143)	Accuracy 53.125 (58.424)
Epoch: [51][170/292]	Loss 1.2222 (1.1106)	Accuracy 56.250 (58.480)
Epoch: [51][180/292]	Loss 1.1454 (1.1188)	Accuracy 56.250 (58.097)
Epoch: [51][190/292]	Loss 1.3370 (1.1224)	Accuracy 46.875 (57.837)
Epoch: [51][200/292]	Loss 1.2797 (1.1249)	Accuracy 43.750 (57.805)
Epoch: [51][210/292]	Loss 1.0721 (1.1248)	Accuracy 68.750 (57.790)
Epoch: [51][220/292]	Loss 0.9604 (1.1245)	Accuracy 59.375 (57.876)
Epoch: [51][230/292]	Loss 0.9832 (1.1251)	Accuracy 62.500 (57.833)
Epoch: [51][240/292]	Loss 1.0905 (1.1227)	Accuracy 65.625 (58.078)
Epoch: [51][250/292]	Loss 1.0184 (1.1201)	Accuracy 50.000 (58.055)
Epoch: [51][260/292]	Loss 1.3204 (1.1167)	Accuracy 56.250 (58.166)
Epoch: [51][270/292]	Loss 0.9389 (1.1143)	Accuracy 68.750 (58.268)
Epoch: [51][280/292]	Loss 1.0176 (1.1185)	Accuracy 62.500 (58.052)
Epoch: [51][290/292]	Loss 1.2653 (1.1190)	Accuracy 50.000 (57.850)
Test: [ 0/74]	Loss 1.5029 (1.5029)	Accuracy 50.000 (50.000)
Test: [10/74]	Loss 1.1947 (1.0341)	Accuracy 59.375 (63.068)
Test: [20/74]	Loss 0.9784 (1.0709)	Accuracy 65.625 (62.649)
Test: [30/74]	Loss 1.0664 (1.1170)	Accuracy 71.875 (60.585)
Test: [40/74]	Loss 1.0586 (1.1327)	Accuracy 59.375 (59.223)
Test: [50/74]	Loss 1.1204 (1.1402)	Accuracy 50.000 (58.517)
Test: [60/74]	Loss 0.8410 (1.1078)	Accuracy 65.625 (59.887)
Test: [70/74]	Loss 1.1344 (1.0927)	Accuracy 59.375 (59.991)
Current Accuracy: 59.752
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s331.0783040523529
********************52********************
Current learning rate: 0.001
Epoch: [52][  0/292]	Loss 1.1193 (1.1193)	Accuracy 56.250 (56.250)
Epoch: [52][ 10/292]	Loss 0.9915 (1.0654)	Accuracy 68.750 (57.386)
Epoch: [52][ 20/292]	Loss 0.9428 (1.1149)	Accuracy 68.750 (58.482)
Epoch: [52][ 30/292]	Loss 0.8122 (1.0946)	Accuracy 65.625 (58.972)
Epoch: [52][ 40/292]	Loss 1.3014 (1.1028)	Accuracy 53.125 (58.613)
Epoch: [52][ 50/292]	Loss 1.1029 (1.1218)	Accuracy 62.500 (58.211)
Epoch: [52][ 60/292]	Loss 1.2156 (1.1556)	Accuracy 53.125 (57.070)
Epoch: [52][ 70/292]	Loss 0.9836 (1.1379)	Accuracy 68.750 (57.658)
Epoch: [52][ 80/292]	Loss 1.0657 (1.1409)	Accuracy 65.625 (57.407)
Epoch: [52][ 90/292]	Loss 0.8056 (1.1433)	Accuracy 71.875 (57.246)
Epoch: [52][100/292]	Loss 0.9564 (1.1404)	Accuracy 62.500 (57.209)
Epoch: [52][110/292]	Loss 1.1990 (1.1364)	Accuracy 56.250 (57.432)
Epoch: [52][120/292]	Loss 0.9717 (1.1418)	Accuracy 59.375 (57.076)
Epoch: [52][130/292]	Loss 1.3368 (1.1472)	Accuracy 53.125 (56.679)
Epoch: [52][140/292]	Loss 0.8270 (1.1378)	Accuracy 68.750 (57.203)
Epoch: [52][150/292]	Loss 1.2010 (1.1306)	Accuracy 53.125 (57.450)
Epoch: [52][160/292]	Loss 1.1572 (1.1314)	Accuracy 50.000 (57.376)
Epoch: [52][170/292]	Loss 1.0657 (1.1311)	Accuracy 68.750 (57.420)
Epoch: [52][180/292]	Loss 1.3097 (1.1333)	Accuracy 59.375 (57.510)
Epoch: [52][190/292]	Loss 0.9627 (1.1263)	Accuracy 62.500 (57.706)
Epoch: [52][200/292]	Loss 0.6724 (1.1222)	Accuracy 71.875 (57.945)
Epoch: [52][210/292]	Loss 0.9323 (1.1222)	Accuracy 75.000 (57.894)
Epoch: [52][220/292]	Loss 1.3830 (1.1233)	Accuracy 53.125 (57.820)
Epoch: [52][230/292]	Loss 1.1010 (1.1222)	Accuracy 53.125 (57.887)
Epoch: [52][240/292]	Loss 0.7198 (1.1195)	Accuracy 68.750 (57.897)
Epoch: [52][250/292]	Loss 1.4375 (1.1183)	Accuracy 43.750 (57.956)
Epoch: [52][260/292]	Loss 0.9803 (1.1166)	Accuracy 62.500 (57.974)
Epoch: [52][270/292]	Loss 1.1582 (1.1142)	Accuracy 53.125 (58.107)
Epoch: [52][280/292]	Loss 1.1858 (1.1117)	Accuracy 59.375 (58.207)
Epoch: [52][290/292]	Loss 1.2639 (1.1124)	Accuracy 43.750 (58.151)
Test: [ 0/74]	Loss 1.5124 (1.5124)	Accuracy 46.875 (46.875)
Test: [10/74]	Loss 1.1787 (1.0512)	Accuracy 53.125 (59.659)
Test: [20/74]	Loss 1.0028 (1.0747)	Accuracy 62.500 (59.226)
Test: [30/74]	Loss 1.1337 (1.1236)	Accuracy 62.500 (58.871)
Test: [40/74]	Loss 1.0428 (1.1477)	Accuracy 56.250 (57.317)
Test: [50/74]	Loss 1.1151 (1.1583)	Accuracy 50.000 (56.924)
Test: [60/74]	Loss 0.9507 (1.1297)	Accuracy 62.500 (58.350)
Test: [70/74]	Loss 1.2449 (1.1160)	Accuracy 59.375 (58.627)
Current Accuracy: 58.554
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s320.3671748638153
********************53********************
Current learning rate: 0.001
Epoch: [53][  0/292]	Loss 1.2985 (1.2985)	Accuracy 50.000 (50.000)
Epoch: [53][ 10/292]	Loss 0.8580 (1.1176)	Accuracy 65.625 (55.682)
Epoch: [53][ 20/292]	Loss 0.9839 (1.0966)	Accuracy 53.125 (58.482)
Epoch: [53][ 30/292]	Loss 1.1524 (1.1029)	Accuracy 59.375 (59.375)
Epoch: [53][ 40/292]	Loss 1.0405 (1.0917)	Accuracy 62.500 (59.909)
Epoch: [53][ 50/292]	Loss 1.0233 (1.0955)	Accuracy 59.375 (59.375)
Epoch: [53][ 60/292]	Loss 1.3952 (1.1028)	Accuracy 43.750 (58.299)
Epoch: [53][ 70/292]	Loss 1.1568 (1.0963)	Accuracy 50.000 (58.363)
Epoch: [53][ 80/292]	Loss 1.0287 (1.1016)	Accuracy 68.750 (58.025)
Epoch: [53][ 90/292]	Loss 1.2677 (1.1115)	Accuracy 53.125 (57.624)
Epoch: [53][100/292]	Loss 1.2689 (1.1185)	Accuracy 43.750 (57.054)
Epoch: [53][110/292]	Loss 1.1344 (1.1075)	Accuracy 65.625 (57.517)
Epoch: [53][120/292]	Loss 1.0357 (1.1086)	Accuracy 56.250 (57.567)
Epoch: [53][130/292]	Loss 1.1318 (1.1157)	Accuracy 53.125 (57.252)
Epoch: [53][140/292]	Loss 1.1990 (1.1123)	Accuracy 59.375 (57.425)
Epoch: [53][150/292]	Loss 1.1614 (1.1058)	Accuracy 53.125 (57.802)
Epoch: [53][160/292]	Loss 1.2151 (1.1054)	Accuracy 53.125 (57.803)
Epoch: [53][170/292]	Loss 1.0094 (1.1054)	Accuracy 56.250 (57.803)
Epoch: [53][180/292]	Loss 1.0145 (1.1059)	Accuracy 75.000 (57.907)
Epoch: [53][190/292]	Loss 0.9721 (1.1051)	Accuracy 59.375 (57.886)
Epoch: [53][200/292]	Loss 1.0098 (1.1070)	Accuracy 59.375 (57.898)
Epoch: [53][210/292]	Loss 1.2287 (1.1079)	Accuracy 62.500 (57.953)
Epoch: [53][220/292]	Loss 1.1341 (1.1074)	Accuracy 65.625 (57.848)
Epoch: [53][230/292]	Loss 0.9172 (1.1099)	Accuracy 65.625 (57.819)
Epoch: [53][240/292]	Loss 1.2023 (1.1115)	Accuracy 43.750 (57.806)
Epoch: [53][250/292]	Loss 0.9086 (1.1098)	Accuracy 65.625 (57.993)
Epoch: [53][260/292]	Loss 1.1836 (1.1100)	Accuracy 53.125 (57.998)
Epoch: [53][270/292]	Loss 1.2530 (1.1113)	Accuracy 50.000 (57.980)
Epoch: [53][280/292]	Loss 1.1054 (1.1124)	Accuracy 56.250 (57.896)
Epoch: [53][290/292]	Loss 1.1244 (1.1132)	Accuracy 62.500 (57.872)
Test: [ 0/74]	Loss 1.3753 (1.3753)	Accuracy 59.375 (59.375)
Test: [10/74]	Loss 1.3031 (1.0279)	Accuracy 53.125 (63.920)
Test: [20/74]	Loss 0.9278 (1.0629)	Accuracy 65.625 (62.054)
Test: [30/74]	Loss 1.1164 (1.1161)	Accuracy 62.500 (60.484)
Test: [40/74]	Loss 1.0242 (1.1272)	Accuracy 62.500 (58.689)
Test: [50/74]	Loss 1.1464 (1.1417)	Accuracy 43.750 (57.598)
Test: [60/74]	Loss 0.8748 (1.1160)	Accuracy 68.750 (58.863)
Test: [70/74]	Loss 1.1912 (1.1094)	Accuracy 53.125 (59.199)
Current Accuracy: 59.281
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s322.1742146015167
********************54********************
Current learning rate: 0.001
Epoch: [54][  0/292]	Loss 1.2886 (1.2886)	Accuracy 56.250 (56.250)
Epoch: [54][ 10/292]	Loss 1.0121 (1.0572)	Accuracy 59.375 (61.932)
Epoch: [54][ 20/292]	Loss 1.2011 (1.0415)	Accuracy 56.250 (62.946)
Epoch: [54][ 30/292]	Loss 1.2139 (1.0868)	Accuracy 53.125 (60.585)
Epoch: [54][ 40/292]	Loss 0.9517 (1.0583)	Accuracy 71.875 (61.890)
Epoch: [54][ 50/292]	Loss 0.8347 (1.0589)	Accuracy 75.000 (61.887)
Epoch: [54][ 60/292]	Loss 1.0698 (1.0672)	Accuracy 65.625 (61.424)
Epoch: [54][ 70/292]	Loss 0.8512 (1.0665)	Accuracy 71.875 (61.048)
Epoch: [54][ 80/292]	Loss 1.2451 (1.0682)	Accuracy 50.000 (60.802)
Epoch: [54][ 90/292]	Loss 1.0504 (1.0650)	Accuracy 62.500 (60.920)
Epoch: [54][100/292]	Loss 1.2757 (1.0696)	Accuracy 40.625 (60.675)
Epoch: [54][110/292]	Loss 1.0942 (1.0675)	Accuracy 65.625 (60.755)
Epoch: [54][120/292]	Loss 1.4126 (1.0752)	Accuracy 46.875 (60.382)
Epoch: [54][130/292]	Loss 0.9680 (1.0722)	Accuracy 71.875 (60.377)
Epoch: [54][140/292]	Loss 1.0024 (1.0747)	Accuracy 56.250 (60.084)
Epoch: [54][150/292]	Loss 1.1174 (1.0765)	Accuracy 56.250 (59.975)
Epoch: [54][160/292]	Loss 1.0110 (1.0764)	Accuracy 59.375 (60.074)
Epoch: [54][170/292]	Loss 1.0376 (1.0811)	Accuracy 62.500 (59.814)
Epoch: [54][180/292]	Loss 1.3995 (1.0854)	Accuracy 56.250 (59.548)
Epoch: [54][190/292]	Loss 1.1049 (1.0884)	Accuracy 56.250 (59.424)
Epoch: [54][200/292]	Loss 0.8113 (1.0879)	Accuracy 68.750 (59.468)
Epoch: [54][210/292]	Loss 0.9105 (1.0890)	Accuracy 68.750 (59.390)
Epoch: [54][220/292]	Loss 1.0163 (1.0946)	Accuracy 62.500 (59.219)
Epoch: [54][230/292]	Loss 1.1426 (1.0974)	Accuracy 50.000 (58.915)
Epoch: [54][240/292]	Loss 1.1737 (1.0975)	Accuracy 53.125 (58.921)
Epoch: [54][250/292]	Loss 1.0112 (1.1001)	Accuracy 62.500 (58.815)
Epoch: [54][260/292]	Loss 1.4904 (1.1013)	Accuracy 40.625 (58.764)
Epoch: [54][270/292]	Loss 1.2198 (1.0981)	Accuracy 59.375 (58.810)
Epoch: [54][280/292]	Loss 0.8784 (1.0989)	Accuracy 71.875 (58.819)
Epoch: [54][290/292]	Loss 0.7525 (1.0971)	Accuracy 84.375 (58.892)
Test: [ 0/74]	Loss 1.4696 (1.4696)	Accuracy 50.000 (50.000)
Test: [10/74]	Loss 1.2226 (1.0291)	Accuracy 59.375 (64.489)
Test: [20/74]	Loss 0.9552 (1.0631)	Accuracy 65.625 (61.607)
Test: [30/74]	Loss 1.0944 (1.1112)	Accuracy 59.375 (60.585)
Test: [40/74]	Loss 1.0613 (1.1291)	Accuracy 53.125 (59.223)
Test: [50/74]	Loss 1.1026 (1.1354)	Accuracy 43.750 (58.456)
Test: [60/74]	Loss 0.8253 (1.1035)	Accuracy 75.000 (59.836)
Test: [70/74]	Loss 1.2131 (1.0936)	Accuracy 56.250 (60.079)
Current Accuracy: 59.795
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s320.4989700317383
********************55********************
Current learning rate: 0.001
Epoch: [55][  0/292]	Loss 1.3546 (1.3546)	Accuracy 59.375 (59.375)
Epoch: [55][ 10/292]	Loss 1.0790 (1.0401)	Accuracy 56.250 (61.364)
Epoch: [55][ 20/292]	Loss 0.8163 (1.0473)	Accuracy 75.000 (61.756)
Epoch: [55][ 30/292]	Loss 1.1875 (1.0465)	Accuracy 65.625 (61.694)
Epoch: [55][ 40/292]	Loss 1.2452 (1.0533)	Accuracy 46.875 (60.671)
Epoch: [55][ 50/292]	Loss 1.3575 (1.0732)	Accuracy 46.875 (59.559)
Epoch: [55][ 60/292]	Loss 1.0799 (1.0709)	Accuracy 59.375 (59.426)
Epoch: [55][ 70/292]	Loss 1.0157 (1.0830)	Accuracy 62.500 (59.155)
Epoch: [55][ 80/292]	Loss 0.9512 (1.0776)	Accuracy 56.250 (59.414)
Epoch: [55][ 90/292]	Loss 1.4283 (1.0835)	Accuracy 46.875 (58.963)
Epoch: [55][100/292]	Loss 1.3933 (1.0935)	Accuracy 43.750 (58.478)
Epoch: [55][110/292]	Loss 0.9132 (1.0905)	Accuracy 62.500 (58.559)
Epoch: [55][120/292]	Loss 1.1782 (1.0955)	Accuracy 59.375 (58.316)
Epoch: [55][130/292]	Loss 1.0999 (1.0941)	Accuracy 53.125 (58.325)
Epoch: [55][140/292]	Loss 0.9094 (1.0924)	Accuracy 68.750 (58.422)
Epoch: [55][150/292]	Loss 1.1170 (1.0942)	Accuracy 50.000 (58.320)
Epoch: [55][160/292]	Loss 1.3219 (1.0957)	Accuracy 46.875 (58.113)
Epoch: [55][170/292]	Loss 1.1730 (1.0982)	Accuracy 56.250 (57.931)
Epoch: [55][180/292]	Loss 0.6176 (1.0943)	Accuracy 78.125 (58.166)
Epoch: [55][190/292]	Loss 1.0930 (1.0941)	Accuracy 65.625 (58.475)
Epoch: [55][200/292]	Loss 1.0777 (1.0928)	Accuracy 71.875 (58.582)
Epoch: [55][210/292]	Loss 1.0036 (1.0938)	Accuracy 65.625 (58.516)
Epoch: [55][220/292]	Loss 1.2849 (1.0948)	Accuracy 56.250 (58.597)
Epoch: [55][230/292]	Loss 0.8819 (1.0927)	Accuracy 65.625 (58.658)
Epoch: [55][240/292]	Loss 0.9690 (1.0973)	Accuracy 68.750 (58.610)
Epoch: [55][250/292]	Loss 0.8986 (1.0985)	Accuracy 75.000 (58.578)
Epoch: [55][260/292]	Loss 0.9117 (1.0961)	Accuracy 59.375 (58.681)
Epoch: [55][270/292]	Loss 0.9450 (1.0969)	Accuracy 75.000 (58.764)
Epoch: [55][280/292]	Loss 0.9778 (1.0962)	Accuracy 56.250 (58.719)
Epoch: [55][290/292]	Loss 1.0003 (1.0948)	Accuracy 68.750 (58.731)
Test: [ 0/74]	Loss 1.4591 (1.4591)	Accuracy 46.875 (46.875)
Test: [10/74]	Loss 1.2102 (1.0357)	Accuracy 53.125 (61.364)
Test: [20/74]	Loss 0.9879 (1.0631)	Accuracy 59.375 (60.565)
Test: [30/74]	Loss 1.0976 (1.1209)	Accuracy 62.500 (59.577)
Test: [40/74]	Loss 1.0823 (1.1374)	Accuracy 46.875 (58.079)
Test: [50/74]	Loss 1.1238 (1.1485)	Accuracy 50.000 (57.353)
Test: [60/74]	Loss 0.8347 (1.1181)	Accuracy 65.625 (58.863)
Test: [70/74]	Loss 1.1363 (1.1064)	Accuracy 59.375 (59.375)
Current Accuracy: 59.410
The best accuracy: 60.17964172363281
An epoch time: {:.1f}s322.66329050064087
********************56********************
Current learning rate: 0.001
Epoch: [56][  0/292]	Loss 1.2436 (1.2436)	Accuracy 53.125 (53.125)
Epoch: [56][ 10/292]	Loss 0.9892 (1.0875)	Accuracy 65.625 (59.091)
Epoch: [56][ 20/292]	Loss 1.5206 (1.1272)	Accuracy 37.500 (57.292)
Epoch: [56][ 30/292]	Loss 1.2580 (1.1109)	Accuracy 53.125 (58.367)
Epoch: [56][ 40/292]	Loss 1.4364 (1.1173)	Accuracy 43.750 (57.851)
Epoch: [56][ 50/292]	Loss 1.0991 (1.1112)	Accuracy 53.125 (58.150)
Epoch: [56][ 60/292]	Loss 1.1833 (1.0978)	Accuracy 53.125 (59.170)
Epoch: [56][ 70/292]	Loss 1.1043 (1.0980)	Accuracy 65.625 (59.419)
Epoch: [56][ 80/292]	Loss 1.1057 (1.0863)	Accuracy 59.375 (60.031)
Epoch: [56][ 90/292]	Loss 1.1336 (1.0843)	Accuracy 62.500 (60.165)
Epoch: [56][100/292]	Loss 1.0831 (1.0843)	Accuracy 59.375 (60.272)
Epoch: [56][110/292]	Loss 1.0663 (1.0915)	Accuracy 53.125 (59.657)
Epoch: [56][120/292]	Loss 0.9856 (1.0983)	Accuracy 65.625 (59.194)
Epoch: [56][130/292]	Loss 1.3473 (1.0977)	Accuracy 50.000 (59.208)
Epoch: [56][140/292]	Loss 1.0702 (1.0994)	Accuracy 59.375 (59.286)
Epoch: [56][150/292]	Loss 0.9006 (1.0952)	Accuracy 62.500 (59.272)
Epoch: [56][160/292]	Loss 1.2722 (1.0993)	Accuracy 50.000 (59.181)
Epoch: [56][170/292]	Loss 1.3362 (1.1057)	Accuracy 46.875 (58.808)
Epoch: [56][180/292]	Loss 1.2938 (1.1039)	Accuracy 59.375 (58.753)
Epoch: [56][190/292]	Loss 1.1440 (1.1050)	Accuracy 53.125 (58.721)
Epoch: [56][200/292]	Loss 1.0686 (1.1051)	Accuracy 62.500 (58.660)
Epoch: [56][210/292]	Loss 1.3590 (1.1057)	Accuracy 46.875 (58.649)
Epoch: [56][220/292]	Loss 1.2118 (1.1034)	Accuracy 53.125 (58.809)
Epoch: [56][230/292]	Loss 1.0276 (1.1047)	Accuracy 71.875 (58.644)
Epoch: [56][240/292]	Loss 1.0889 (1.1042)	Accuracy 53.125 (58.545)
Epoch: [56][250/292]	Loss 1.1728 (1.1036)	Accuracy 56.250 (58.653)
Epoch: [56][260/292]	Loss 0.9765 (1.1018)	Accuracy 59.375 (58.693)
Epoch: [56][270/292]	Loss 1.0884 (1.0981)	Accuracy 68.750 (58.868)
Epoch: [56][280/292]	Loss 0.8676 (1.0972)	Accuracy 71.875 (58.897)
